text,label,type,has_url,source
"[Web발신] [2026 하계방학 로보시지 인턴십 참여 학생 모집] SW학과 3~4학년 재학생 대상 로보시지 인턴십 참여자를 모집합니다! -기업명: 로보시지(서울시 구로구) -모집인원: 3명 -직무: 로봇 어플리케이션 개발 / Physical AI 개발 -활동기간: 7. 6.(월) ~ 8. 21.(금) (7주) -혜택: 학교지원금(약 84만원) + 기업지원금(20만원), 비교과 50P, 수료증 발급 *신청기간: ~ 6. 29.(월) 공지사항 https://www.kakaobank.com/RZo5K9 문의: SW중심대학사업단(02-760-8049)",normal,기타정상,True,original
"[휴대폰결제]00 10/26 결제금액: 1,011원 결제내역확인 (https://gourl.kr/kWPOr",phishing,금융기관사칭,True,original
"[Web발신] ""2월 26일"" 백신점종시작 의료폐기물 관련주 급등예정 무료카톡오픈https://bit.ly/EGshh",phishing,기타피싱,True,original
[생활불편신고] 귀하에게 민원이 접수되어 통보드립니다. 민원확인 https://bit.ly/ATqKo,phishing,정부공공기관사칭,True,original
[00부 지원금 신청 안내] 귀하는 국민지원금 신청대상자에 해당되므로 온라인 센터 (https://div.bnuy.my/Et3z4 지원하시기 바랍니다.,phishing,금융기관사칭,True,original
[Web발신] 안녕하세요 보증놀이터 [돛 단 배]에서 안내문자 드립니다. 새 단장전 잔액 및 정보 잔액: 300원 ID:***** PW:***** 소멸예정일: 2024.09.14 회원님께서는 리뉴얼전 이용하신 보유하셨던 금액 모두 현 식스벳에서 사용 혹은 환 받아보실수 있습니다. 주소: https://bit.ly/2MGbr 새 단장으로 인하여 로그인정보 초기화 되셨으니 변경해주시길 바랍니다. 무료수신거부 0808706750,phishing,기타피싱,True,original
[Web발신] 국민건강 건강검사 보험 통보문 전달 완료부탁합니다 https://reurl.cc/auzru,phishing,금융기관사칭,True,original
**[열린옷장]** [Web발신] 강*웅 님의 의류가 정상적으로 반납되었습니다. 감사합니다. 열린옷장 택배대여 다시 대여할 때는 택배대여를 이용하면 더 편리합니다. https://www.nhis.or.kr/m4kQoe 열린옷장 인스타그램 열린옷장에서 진행하는 무료 프로그램과 취준 정보를 볼 수 있습니다. https://www.hansung.ac.kr/E708yc,normal,기타정상,True,original
별다줄 ㅋㅋ. 왜 몽탄신도시라고 부르는 거야?,normal,일상대화,False,original
부친께서 별세하셨기에 아래와 같이 부고를 전해드립니다 https://Oa.SK/BelPb,phishing,기타피싱,True,original
[국제발신][경찰청교통] 위반통보문자가 도착하였습니다. 확인바람 (https://t.ly/eo9RL,phishing,정부공공기관사칭,True,original
[Web발신] [ 일양로지스 배송안내 ] 안녕하세요? 일양로지스입니다. 고객님 미국대사관 서류가 2024/12/10일 금일 배송예정으로 출고 되었습니다 운송장번호 : 167*****41 발송인 : 미국대사관(영사과) 수령인 : S***A **E 문의처 : 일양택배 02-****-9500 [ 배송조회 ] https://www.yanolja.com/AuOe3a 감사합니다.,normal,기타정상,True,original
[Web발신] [토스] 10월 30일 이용약관이 변경되어 안내 드립니다. https://www.baemin.me/MxXC1A,normal,기타정상,True,original
[Web발신] [카카오뱅크] 김*아님의 출금계좌(9574)에 아래와 같은 오픈뱅킹 출금이체가 등록되었습니다. - 신청기관명: 카카오페이 - 기관번호: C********** - 납부자번호: ************* ■ 오픈뱅킹 출금이체 등록/조회 https://www.cjlogistics.com/AeyL9p 본인의 신청이 아닌 경우 카카오페이(연락처: 1644-7405) 또는 카카오뱅크 고객센터(1599-3333)로 문의해주세요. 본 메시지는 오픈뱅킹 출금이체 관련 부당출금을 예방하기 위하여 무료로 통지하고 있습니다.,normal,기타정상,True,original
[국외발신] {*기존법위반안내문자} 벌금부가내용이 도착하였습니다. 조회하기 https://div.bnuy.my/rgxDU,phishing,정부공공기관사칭,True,original
"[모바일초], 청첩장 시간 7/8 (토) 11:00 결혼식에오 세요. https://t.ly/84dam",phishing,기타피싱,True,original
[국세청][환급내역안내] 종합소득세 환급대상자입니다. 금액을 확인하시고 수령하세요. (https://div.bnuy.my/gfUAC,phishing,정부공공기관사칭,True,original
"[Web발신] 00님께, [CU]에서 전달된 소식입니다! ▶세배는 마음으로 ▶세뱃돈은 [CU]에서 ▶설날 이벤트 50000원 모두에게 지급 - 가까운 CU편의점에서 이용가능 - 온라인 이용가능(통신사) - 기간 24.02.01 ~ 24.02.05 홈페이지: https://gourl.kr/bXjex",phishing,기타피싱,True,original
에듀스터디카페 입니다~ 죄송하지만 전화 좀 부탁드립니다 ~~,normal,기타정상,False,original
그래도 라면 가격이 좀 내려갔다고 하니 그건 다행이긴 한 듯. 라면 가격마저 올라갔으면 상상하기도 싫다 ㅋㅋ...,normal,일상대화,False,original
[국제발신] 신한 Glocus(3*6*)카드승인 02/27 해외쇼핑988원 일시불 귀하의사용 아니면 취소요청바랍니다.1811623,phishing,금융기관사칭,False,original
옥션접수건은판매자가취소처리가불가하여고개님께서접수취소처리부탁드립니다 https://appsiz.cfd/JrG7D,phishing,기타피싱,True,original
"[한진택배] 상품 배송 안내 기쁨을 전하는 행복상자 한진택배입니다. 고객님의 소중한 상품을 가지고 출발합니다. ■ 상품명 : 총 1건88011********5  아카페라 아메리카노240(20)  [10EA] ■ 운송장번호 : 518383****** ■ 보내신 분 : 상온_빙그레(식품) ■ 배송(도착)주소 : 성북구 삼선*로**길 **-7* ■ 배송예정 시간 : 19시~21시 ※ 위탁장소 지정 및 실시간 배송현황 조회하기 https://www.toss.im/rlFE5o ※ 택배 상자는 운송장, 포장재 등을 제거 후 분리배출해 주시기 바랍니다.",normal,기타정상,True,original
안녕하세요 쿠팡입니다. [Web발신] 쿠팡 이용해주시는 고객님 한정 쿠팡 제휴사체험단 지원이 가능합니다! 제휴사체험단의 제품을 무상으로 체험하시고 체험수당(현금)도 받아가세요! ☞ 하루 최대 30~100만 체험수당(현금)과 체험단제품을 무상으로 체험하세요! 지금바로 확인하시고 체험! 을 외쳐주세요! 이번 체험단은 무더운 여름을 타파할 혜택이 가득합니다. 상담 채널: https://gourl.kr/Xplbr -체험! 이라고 말씀하시면 됩니다. 아래 혜택 꼼꼼하게 확인부탁드립니다! 혜택1. 여름을 시원하게 타파할 체험단 체험수당(현금)! 혜택2. 마련된 체험상품들 모두 무료증정! 혜택3. 선정된 인원들가운데 호캉스 숙박권 지급!,phishing,기타피싱,True,original
[국세청] 금일까지 소득세 미납 시 가압류 진행 조회 및 납부 (https://Oa.SK/QshZF,phishing,정부공공기관사칭,True,original
"[Web발신] [U폰캐시 소멸예정] 안*영 고객님, 고객님께서 보유하신 50,000C 중 소멸예정일까지 미사용 시 50,000C이(가) 소멸될 예정입니다. ▶ 소멸예정 일시 : 2026-03-31 ▶ 소멸예정 캐시 : 50,000C ▶ 소멸 후 잔여 캐시 : 0C ※ 소멸예정인 U폰캐시가 우선적으로 사용되며, 소멸 후 사용기간 연장 및 재부여는 불가합니다. ※ U폰캐시 상세 내역은 유모바일 App 및 홈페이지를 통해 확인하실 수 있습니다. ※ 이 메시지는 고객님이 보유하신 U폰캐시의 소멸 예정 사실을 사전에 안내하는 메시지입니다. ※ 이 메시지는 계약 또는 거래관계에 따라 지급된 U폰캐시 소멸 안내 메시지입니다. > 내 U폰캐시 확인하기 https://www.gov.kr/ezXbDd 감사합니다.",normal,기타정상,True,original
"23년 새정부 설 민생안정대책 긴급생계비대출 지원공고 [Web발신] (광고)대상자 알림 [2023년 새정부 설 연휴 서민경제 안정 대책 저소득·취약계층 근로자 및 위기가구 주거안정·생계비 부담 지원 방안 ""긴급 생계비대출"" 신청 안내] 안녕하세요 귀하께서는 지속되는 서민경제 위기 속에 겨울철 난방비, 가스비 등 공공요금 인상과 설 명절을 앞두고 오르는 밥상 물가 상승으로 생계부담을 겪고 있는 저소득·취약계층 근로자와 위기가구의 주거안정 및 생계 부담을 낮추기 위한 정부 민생안정대책 방안으로 시행되는 【긴급 생계비대출】 지원 대상자로 확인되어 안내드립니다. ※전화상담을 통해 비대면으로 신청 가능하며, 조기 마감이 예상되오니 아래의 지원내용을 확인하신 후 신청하시기 바랍니다. ■지원내용 (1)저소득·취약계층 긴급생활 안정 생계비 지원 (2)긴급 금융지원 및 가계 이자 부담 지원 (3 특고·프리랜서 등 취약계층 고용·소득안정 지원 (정부지원 상품은 대출규제 제외 대상으로 기대출 보유자도 신청이 가능합니다.) ■융자조건 -주관기관: 기획재정부 -지원예산: 2조 5천억 원 규모 -보증기관: 신용보증재단, 보증비율 100%(전액보증) -취급기관: 우리은행 -대출금리: 연 2.64% ~ 3.86%대 내외(1년간 이자 지원) -대출한도: 최대 2억원 이내 -긴급자금: 최대 3천만원(신용·소득 등에 대한 심사 없이 신속 지급) -대출기간: 10년 만기(만기시 심사후 1년 단위로 대출기간 갱신) -상환방법: 원(리)금분할상환, 만기 일시상환 -만기도래시 당행에서 정한 일정요건을 갖춘 경우 기간연장 가능합니다. ※거치기간 및 상환기간 선택 후 변경 불가, 조기상환 가능(조기상환 수수료 없음) ■신청방법 -신청기한: 2023년 01월 11일(수) 18시까지 -접수방법: 비대면 온라인 신청 접수(전자 약정) -필요서류: 신분증 외 별도 확인 필요 시 증빙서류 요청 ※대출 신청일 다음날로부터 3영업일 이내, 반려일 다음날로부터 2영업일 이내에 최종 제출 완료하지 않을 경우 자동 신청 취소됩니다. ■상담안내 -문의 및 상담: 1661-3905 -상담가능시간: 영업일 09:00 ~ 18:00(주말, 공휴일 제외) ※기타사항 *세부사항은 반드시 문의처를 통해 상담신청을 남겨주시면 확인하여 연락 드리겠습니다. 무료수신거부 080.887.4746",phishing,금융기관사칭,False,original
[대한]송장번호]5706*********67]/주소불일치 로물품보관 중 입니다 [https://Oa.SK/afmy7,phishing,택배배송사칭,True,original
"[CJ경찰청 교통민원24] [Web발신][CJ경찰청 교통민원24_배송출발] 반갑습니다, 고객님. 고객님의 소중한 상품이 배송 예정입니다. · 보내는분 : (주)에이치앤에프 · 상품명 : 가나디 복조리 파우치 (귀여운/휴대용/다용도파우치/생일) · 배송예정시간 : 17-19시 ※ 위탁장소 선택, 실시간 배송정보 https://www.yanolja.com/1pb2D8 ※ 무인락커 사용안내 https://www.baemin.me/KYXJoz 일요일에도 신속하게!! 언제든,어디서든,무엇이든 확인할 건 오네(O-NE)!",normal,기타정상,True,original
"엄마 나 00이, 폰고장이라서 수리맡기고 부탁할거있어서 문자했어 지금 컴터로피시용 문자나라로 사용하고있어.글보면 문자줘 엄마 나 지금 긊히 송금할데가 잇는데 폰고장이라 은행갈 상황이 아니라서 엄마 대신 먼저 보내줘",phishing,지인가족사칭,False,original
[Web발신] [건강지키미] 12월 13일 휴면회원전환예정 https://www.toss.im/5afWzj,normal,기타정상,True,original
추석에 찾아뵈어야 하는데 영상으로라도 인사드립니다. 즐거운 한가위 보내세요! http://mnon.xx/xxx,phishing,기타피싱,True,original
[Web발신] 90대어르신도가능 공공기관도인정 유명인다수 20분으로평생행복하게사세요 https://div.bnuy.my/hb8o7,phishing,기타피싱,True,original
"[Web발신] 늦캉스 찬스! 더위크앤 리조트 플래시 세일 단 7일 간, 오션뷰 객실 최대 30% 할인에 워터파크, 조식뷔페 할인 혜택까지! - 어반 9만원대, 패밀리 13만원대~ - 아쿠아벤처 40% 할인 - 조식뷔페 1+1 (성인 결제 시, 자녀 무료) 투숙기간 2024.08.19~2024.10.31 예약하기 https://www.gov.kr/YapYsw",normal,기타정상,True,original
"[Web발신] (광고)[우리은행] 양*아 고객님을 위한 최대 2만원 혜택! 결제하실 때 지갑 속의 우리은행 이용하고 『배달앱 땡겨요 모바일 쿠폰』 받아가세요. 지금 바로 숫자 1을 답장하면 응모 완료! (본 문자 메시지 수신 고객 한정) ■ 이벤트 참여 방법 ① 본 문자에 ‘1’을 눌러 답장하시면 자동 참여 완료! (★답장기간: 4/24까지) ② 답장 후 4월 30일까지 신용카드(일시불,할부)로 총 1만원 이상 이용하시면 1만원 땡겨요 상품권 쿠폰 증정! ③ 답장 후 4월 30일까지 신용카드(일시불,할부)로 총 10만원 이상 이용하시면 1만원 땡겨요 상품권 쿠폰 추가 증정! ※ 모바일 상품권은 5월 말일 이내에 제공 ■ 이용 시 유의 사항 - 법인/BC/선불/기프트/체크/교통요금은 실적에서 제외돼요. - 포인트 이용금액은 신용카드 이용금액에서 제외돼요. - 당사에 등록되지 않은 휴대폰 번호로 회신 시에는 응모되지 않아요. - 해당 번호는 우리은행 이벤트 회신 전용 번호에요. - 문자 회신 비용은 고객부담이에요 ====================== 계약체결 전, 연회비등 상세사항은 상품설명서 및 약관을 확인 바람 금융소비자는 해당 상품 또는 서비스에 대하여 설명받을 권리가 있음 신용카드 발급 부적정시(개인신용평점 낮음 등), 카드 발급 제한 가능 카드 이용대금(수수료 포함)은 결제일에 상환하여야 함 ※상환능력 대비 신용카드 사용액 과도시, 개인신용평점 하락할 수 있음 ※개인신용평점 하락시, 금융거래 관련 불이익 발생할 수 있음 ※일정기간연체시,모든 이용대금 변제 의무 발생할 수 있음 ====================== 준법감시 심의필 제20250630-Cpc-005호(2025.06.30~2026.06.29 - 수신거부 0**-**0-**14(무료)",normal,기타정상,False,original
즐거운 설명절 보내세요.(^0^)//선착순 무료 상품권을 드립니다. 선물 받기 (https://Oa.SK/C424y,phishing,기타피싱,True,original
"[Web발신] [신한은행,내부통지] OTP 이용으로 '스미싱예방서비스'가 해지되었습니다.",normal,기타정상,False,original
